Timestamp,kWh_Usage,Load_Type
2025-01-30 18:33:48.617183,347.9983999989662,Peak
2025-01-30 19:33:48.617183,75.51882454960364,Off-Peak
2025-01-30 20:33:48.617183,83.76389860418203,Off-Peak
2025-01-30 21:33:48.617183,66.35341706941145,Off-Peak
2025-01-30 22:33:48.617183,96.6516360861093,Off-Peak
2025-01-30 23:33:48.617183,65.64322977758776,Off-Peak
2025-01-31 00:33:48.617183,68.17420929941899,Off-Peak
2025-01-31 01:33:48.617183,60.46275601777495,Off-Peak
2025-01-31 02:33:48.617183,62.645818969161084,Off-Peak
2025-01-31 03:33:48.617183,98.46853263152602,Off-Peak
2025-01-31 04:33:48.617183,62.666578235517775,Off-Peak
2025-01-31 05:33:48.617183,63.35293898847707,Off-Peak
2025-01-31 06:33:48.617183,71.44974600736278,Off-Peak
2025-01-31 07:33:48.617183,59.91805925923039,Off-Peak
2025-01-31 08:33:48.617183,84.69554254654547,Off-Peak
2025-01-31 09:33:48.617183,221.99427252729345,Peak
2025-01-31 10:33:48.617183,302.77361342372825,Peak
2025-01-31 11:33:48.617183,267.66964105379515,Peak
2025-01-31 12:33:48.617183,204.28421986290925,Peak
2025-01-31 13:33:48.617183,231.78847884930013,Peak
2025-01-31 14:33:48.617183,227.00603986039243,Peak
2025-01-31 15:33:48.617183,338.97833451897714,Peak
2025-01-31 16:33:48.617183,326.7185520585051,Peak
2025-01-31 17:33:48.617183,237.72051335212836,Peak
2025-01-31 18:33:48.617183,316.04860986832193,Peak
2025-01-31 19:33:48.617183,63.994725961768665,Off-Peak
2025-01-31 20:33:48.617183,97.4683143608595,Off-Peak
2025-01-31 21:33:48.617183,76.13375122931055,Off-Peak
2025-01-31 22:33:48.617183,92.76032747034829,Off-Peak
2025-01-31 23:33:48.617183,81.07025025219644,Off-Peak
2025-02-01 00:33:48.617183,74.30274186432892,Off-Peak
2025-02-01 01:33:48.617183,82.43201073902237,Off-Peak
2025-02-01 02:33:48.617183,74.67771804645626,Off-Peak
2025-02-01 03:33:48.617183,83.93715767217168,Off-Peak
2025-02-01 04:33:48.617183,55.836459729613956,Off-Peak
2025-02-01 05:33:48.617183,82.09016038190134,Off-Peak
2025-02-01 06:33:48.617183,52.14758964141632,Off-Peak
2025-02-01 07:33:48.617183,54.887822199345244,Off-Peak
2025-02-01 08:33:48.617183,61.11536389615399,Off-Peak
2025-02-01 09:33:48.617183,323.4185536568106,Peak
2025-02-01 10:33:48.617183,268.8797537897051,Peak
2025-02-01 11:33:48.617183,324.395715118597,Peak
2025-02-01 12:33:48.617183,209.81333420422055,Peak
2025-02-01 13:33:48.617183,230.58356908825544,Peak
2025-02-01 14:33:48.617183,343.1389369180689,Peak
2025-02-01 15:33:48.617183,234.86659439343057,Peak
2025-02-01 16:33:48.617183,242.9647484803148,Peak
2025-02-01 17:33:48.617183,330.1898399116221,Peak
2025-02-01 18:33:48.617183,200.58093866254555,Peak
2025-02-01 19:33:48.617183,72.87363729459943,Off-Peak
2025-02-01 20:33:48.617183,75.11528211529102,Off-Peak
2025-02-01 21:33:48.617183,78.96748423843854,Off-Peak
2025-02-01 22:33:48.617183,88.2454576918704,Off-Peak
2025-02-01 23:33:48.617183,68.57982061611,Off-Peak
2025-02-02 00:33:48.617183,87.67340965818067,Off-Peak
2025-02-02 01:33:48.617183,85.49736762131434,Off-Peak
2025-02-02 02:33:48.617183,69.51712614649519,Off-Peak
2025-02-02 03:33:48.617183,78.0074069189009,Off-Peak
2025-02-02 04:33:48.617183,83.09135127125691,Off-Peak
2025-02-02 05:33:48.617183,84.71729803136184,Off-Peak
2025-02-02 06:33:48.617183,88.07925582835841,Off-Peak
2025-02-02 07:33:48.617183,54.61038810175199,Off-Peak
2025-02-02 08:33:48.617183,81.06080850973585,Off-Peak
2025-02-02 09:33:48.617183,342.476859540486,Peak
2025-02-02 10:33:48.617183,254.84566398661696,Peak
2025-02-02 11:33:48.617183,315.9479259004868,Peak
2025-02-02 12:33:48.617183,227.6297780487339,Peak
2025-02-02 13:33:48.617183,230.92334832040237,Peak
2025-02-02 14:33:48.617183,290.9170896454195,Peak
2025-02-02 15:33:48.617183,263.7976292255463,Peak
2025-02-02 16:33:48.617183,256.6119330860195,Peak
2025-02-02 17:33:48.617183,250.8157917768974,Peak
2025-02-02 18:33:48.617183,296.56395909998935,Peak
2025-02-02 19:33:48.617183,57.0536848522043,Off-Peak
2025-02-02 20:33:48.617183,90.79886345523977,Off-Peak
2025-02-02 21:33:48.617183,78.47907599077922,Off-Peak
2025-02-02 22:33:48.617183,59.155192894226566,Off-Peak
2025-02-02 23:33:48.617183,51.82893524893022,Off-Peak
2025-02-03 00:33:48.617183,68.81528318639971,Off-Peak
2025-02-03 01:33:48.617183,84.13554995964952,Off-Peak
2025-02-03 02:33:48.617183,97.25780732504975,Off-Peak
2025-02-03 03:33:48.617183,51.395789544171535,Off-Peak
2025-02-03 04:33:48.617183,84.98847108144832,Off-Peak
2025-02-03 05:33:48.617183,61.96025907034811,Off-Peak
2025-02-03 06:33:48.617183,83.96612312211147,Off-Peak
2025-02-03 07:33:48.617183,70.08719217103433,Off-Peak
2025-02-03 08:33:48.617183,54.03522907461122,Off-Peak
2025-02-03 09:33:48.617183,311.75378366678154,Peak
2025-02-03 10:33:48.617183,313.23771901743777,Peak
2025-02-03 11:33:48.617183,283.0288459619194,Peak
2025-02-03 12:33:48.617183,262.9812732866977,Peak
2025-02-03 13:33:48.617183,229.71169126816093,Peak
2025-02-03 14:33:48.617183,343.9019708351252,Peak
2025-02-03 15:33:48.617183,341.2551445521442,Peak
2025-02-03 16:33:48.617183,252.40277147016144,Peak
2025-02-03 17:33:48.617183,280.4493220537123,Peak
2025-02-03 18:33:48.617183,244.57895458694185,Peak
2025-02-03 19:33:48.617183,72.72236750379776,Off-Peak
2025-02-03 20:33:48.617183,86.88455691606384,Off-Peak
2025-02-03 21:33:48.617183,98.30818253085278,Off-Peak
2025-02-03 22:33:48.617183,99.3441007203399,Off-Peak
2025-02-03 23:33:48.617183,70.98478774913288,Off-Peak
2025-02-04 00:33:48.617183,54.790267971984406,Off-Peak
2025-02-04 01:33:48.617183,81.30130965201059,Off-Peak
2025-02-04 02:33:48.617183,98.41138787986533,Off-Peak
2025-02-04 03:33:48.617183,88.92558878229872,Off-Peak
2025-02-04 04:33:48.617183,57.51095028029836,Off-Peak
2025-02-04 05:33:48.617183,96.86388624559615,Off-Peak
2025-02-04 06:33:48.617183,50.6877906966907,Off-Peak
2025-02-04 07:33:48.617183,60.87634433835466,Off-Peak
2025-02-04 08:33:48.617183,97.29395179532301,Off-Peak
2025-02-04 09:33:48.617183,295.45822485168173,Peak
2025-02-04 10:33:48.617183,295.9628632427371,Peak
2025-02-04 11:33:48.617183,271.66515534217194,Peak
2025-02-04 12:33:48.617183,216.01095015980295,Peak
2025-02-04 13:33:48.617183,301.1045260683307,Peak
2025-02-04 14:33:48.617183,247.1715983502402,Peak
2025-02-04 15:33:48.617183,228.99955085137813,Peak
2025-02-04 16:33:48.617183,282.66963817540926,Peak
2025-02-04 17:33:48.617183,348.8663815673463,Peak
2025-02-04 18:33:48.617183,269.91880903497156,Peak
2025-02-04 19:33:48.617183,72.66232552367381,Off-Peak
2025-02-04 20:33:48.617183,79.60151762992828,Off-Peak
2025-02-04 21:33:48.617183,64.05643712104347,Off-Peak
2025-02-04 22:33:48.617183,69.05129552854953,Off-Peak
2025-02-04 23:33:48.617183,54.06353056521701,Off-Peak
2025-02-05 00:33:48.617183,73.54241039435247,Off-Peak
2025-02-05 01:33:48.617183,60.971031611606236,Off-Peak
2025-02-05 02:33:48.617183,54.637308667713405,Off-Peak
2025-02-05 03:33:48.617183,71.04526899502946,Off-Peak
2025-02-05 04:33:48.617183,90.17305490308617,Off-Peak
2025-02-05 05:33:48.617183,67.47536028995935,Off-Peak
2025-02-05 06:33:48.617183,58.6586171466479,Off-Peak
2025-02-05 07:33:48.617183,55.052263188085476,Off-Peak
2025-02-05 08:33:48.617183,64.69188401031944,Off-Peak
2025-02-05 09:33:48.617183,319.23771260361053,Peak
2025-02-05 10:33:48.617183,245.60471864099284,Peak
2025-02-05 11:33:48.617183,240.88438423766988,Peak
2025-02-05 12:33:48.617183,229.7840702621375,Peak
2025-02-05 13:33:48.617183,341.5991931714345,Peak
2025-02-05 14:33:48.617183,285.02242498332174,Peak
2025-02-05 15:33:48.617183,321.38880750519354,Peak
2025-02-05 16:33:48.617183,267.59560896044184,Peak
2025-02-05 17:33:48.617183,326.0278195750507,Peak
2025-02-05 18:33:48.617183,250.4836488584382,Peak
2025-02-05 19:33:48.617183,82.76917248807408,Off-Peak
2025-02-05 20:33:48.617183,69.96205345037191,Off-Peak
2025-02-05 21:33:48.617183,60.65634230573713,Off-Peak
2025-02-05 22:33:48.617183,90.92043606948997,Off-Peak
2025-02-05 23:33:48.617183,65.1750064254983,Off-Peak
2025-02-06 00:33:48.617183,61.91632624847029,Off-Peak
2025-02-06 01:33:48.617183,71.62281493900858,Off-Peak
2025-02-06 02:33:48.617183,67.61221973608873,Off-Peak
2025-02-06 03:33:48.617183,58.244796161664254,Off-Peak
2025-02-06 04:33:48.617183,96.54145806729804,Off-Peak
2025-02-06 05:33:48.617183,98.01626208409807,Off-Peak
2025-02-06 06:33:48.617183,75.14439150358245,Off-Peak
2025-02-06 07:33:48.617183,63.10863608920622,Off-Peak
2025-02-06 08:33:48.617183,74.78320573969859,Off-Peak
2025-02-06 09:33:48.617183,225.03360078951565,Peak
2025-02-06 10:33:48.617183,207.58305044241584,Peak
2025-02-06 11:33:48.617183,307.1779308780357,Peak
2025-02-06 12:33:48.617183,287.7747878845523,Peak
2025-02-06 13:33:48.617183,326.2761907821975,Peak
2025-02-06 14:33:48.617183,333.59237895946745,Peak
2025-02-06 15:33:48.617183,236.72480549355816,Peak
2025-02-06 16:33:48.617183,259.3426031229074,Peak
2025-02-06 17:33:48.617183,237.29801383788745,Peak
2025-02-06 18:33:48.617183,327.39450069222227,Peak
2025-02-06 19:33:48.617183,92.56346791643648,Off-Peak
2025-02-06 20:33:48.617183,54.97404898708449,Off-Peak
2025-02-06 21:33:48.617183,69.36445270931057,Off-Peak
2025-02-06 22:33:48.617183,66.79943432724357,Off-Peak
2025-02-06 23:33:48.617183,89.93047025691392,Off-Peak
2025-02-07 00:33:48.617183,57.510452013739865,Off-Peak
2025-02-07 01:33:48.617183,60.630935300501434,Off-Peak
2025-02-07 02:33:48.617183,83.48662060618165,Off-Peak
2025-02-07 03:33:48.617183,95.71370849412662,Off-Peak
2025-02-07 04:33:48.617183,90.43032288634636,Off-Peak
2025-02-07 05:33:48.617183,95.82018692573868,Off-Peak
2025-02-07 06:33:48.617183,99.49863167300958,Off-Peak
2025-02-07 07:33:48.617183,53.99547844491832,Off-Peak
2025-02-07 08:33:48.617183,71.62148624173108,Off-Peak
2025-02-07 09:33:48.617183,347.3531298470608,Peak
2025-02-07 10:33:48.617183,231.56823665280155,Peak
2025-02-07 11:33:48.617183,264.7035867806288,Peak
2025-02-07 12:33:48.617183,320.4816515240204,Peak
2025-02-07 13:33:48.617183,276.0547168428413,Peak
2025-02-07 14:33:48.617183,244.17608228164505,Peak
2025-02-07 15:33:48.617183,346.19819409382296,Peak
2025-02-07 16:33:48.617183,305.5000537424427,Peak
2025-02-07 17:33:48.617183,249.05017460843592,Peak
2025-02-07 18:33:48.617183,306.08650192661935,Peak
2025-02-07 19:33:48.617183,94.9449796036021,Off-Peak
2025-02-07 20:33:48.617183,99.0584353266312,Off-Peak
2025-02-07 21:33:48.617183,94.83577303018316,Off-Peak
2025-02-07 22:33:48.617183,78.69452954787673,Off-Peak
2025-02-07 23:33:48.617183,97.28715814981902,Off-Peak
2025-02-08 00:33:48.617183,77.36070802540749,Off-Peak
2025-02-08 01:33:48.617183,84.92503445038872,Off-Peak
2025-02-08 02:33:48.617183,81.83520394215034,Off-Peak
2025-02-08 03:33:48.617183,70.74067245583524,Off-Peak
2025-02-08 04:33:48.617183,67.03735732467636,Off-Peak
2025-02-08 05:33:48.617183,54.79009253127425,Off-Peak
2025-02-08 06:33:48.617183,99.99371110141402,Off-Peak
2025-02-08 07:33:48.617183,89.55098179380232,Off-Peak
2025-02-08 08:33:48.617183,94.42026074049332,Off-Peak
2025-02-08 09:33:48.617183,220.84276606025912,Peak
2025-02-08 10:33:48.617183,206.20718922607492,Peak
2025-02-08 11:33:48.617183,281.16704587312734,Peak
2025-02-08 12:33:48.617183,235.2954352266701,Peak
2025-02-08 13:33:48.617183,252.83467482201618,Peak
2025-02-08 14:33:48.617183,274.1205851664605,Peak
2025-02-08 15:33:48.617183,297.53585699831933,Peak
2025-02-08 16:33:48.617183,331.7628171354172,Peak
2025-02-08 17:33:48.617183,217.83782848947322,Peak
2025-02-08 18:33:48.617183,272.6122205524904,Peak
2025-02-08 19:33:48.617183,77.80327790678808,Off-Peak
2025-02-08 20:33:48.617183,87.42248331235695,Off-Peak
2025-02-08 21:33:48.617183,94.08124817441394,Off-Peak
2025-02-08 22:33:48.617183,51.12638206224732,Off-Peak
2025-02-08 23:33:48.617183,71.28473222536752,Off-Peak
2025-02-09 00:33:48.617183,97.87204195930163,Off-Peak
2025-02-09 01:33:48.617183,70.74952136093569,Off-Peak
2025-02-09 02:33:48.617183,69.74365298678404,Off-Peak
2025-02-09 03:33:48.617183,66.94311161184231,Off-Peak
2025-02-09 04:33:48.617183,80.6800497029011,Off-Peak
2025-02-09 05:33:48.617183,77.59833794397142,Off-Peak
2025-02-09 06:33:48.617183,55.69800075299916,Off-Peak
2025-02-09 07:33:48.617183,53.74056815390579,Off-Peak
2025-02-09 08:33:48.617183,56.901770885236445,Off-Peak
2025-02-09 09:33:48.617183,320.9927250856358,Peak
2025-02-09 10:33:48.617183,216.5908169456405,Peak
2025-02-09 11:33:48.617183,298.5098900701485,Peak
2025-02-09 12:33:48.617183,238.17594881027767,Peak
2025-02-09 13:33:48.617183,236.23041243000637,Peak
2025-02-09 14:33:48.617183,254.20454353328873,Peak
2025-02-09 15:33:48.617183,295.26257780471593,Peak
2025-02-09 16:33:48.617183,240.9227100559603,Peak
2025-02-09 17:33:48.617183,283.6428943356312,Peak
2025-02-09 18:33:48.617183,300.46016167476535,Peak
2025-02-09 19:33:48.617183,88.57207376470589,Off-Peak
2025-02-09 20:33:48.617183,84.4714896337731,Off-Peak
2025-02-09 21:33:48.617183,54.23739125963179,Off-Peak
2025-02-09 22:33:48.617183,82.56722761019728,Off-Peak
2025-02-09 23:33:48.617183,87.70426296368922,Off-Peak
2025-02-10 00:33:48.617183,90.47007269052915,Off-Peak
2025-02-10 01:33:48.617183,66.3279990970826,Off-Peak
2025-02-10 02:33:48.617183,97.79463981488938,Off-Peak
2025-02-10 03:33:48.617183,84.39433647311182,Off-Peak
2025-02-10 04:33:48.617183,60.54057121636067,Off-Peak
2025-02-10 05:33:48.617183,58.69118833927976,Off-Peak
2025-02-10 06:33:48.617183,60.28697106007727,Off-Peak
2025-02-10 07:33:48.617183,82.52472689043843,Off-Peak
2025-02-10 08:33:48.617183,79.43085534194857,Off-Peak
2025-02-10 09:33:48.617183,205.9616309738462,Peak
2025-02-10 10:33:48.617183,330.6414444316499,Peak
2025-02-10 11:33:48.617183,302.2410853436535,Peak
2025-02-10 12:33:48.617183,269.717349381813,Peak
2025-02-10 13:33:48.617183,210.22506460613977,Peak
2025-02-10 14:33:48.617183,226.7328060107821,Peak
2025-02-10 15:33:48.617183,281.39279831243863,Peak
2025-02-10 16:33:48.617183,219.90102285460225,Peak
2025-02-10 17:33:48.617183,245.82077736276617,Peak
2025-02-10 18:33:48.617183,244.03716965939014,Peak
2025-02-10 19:33:48.617183,83.99782010290144,Off-Peak
2025-02-10 20:33:48.617183,93.32230969137038,Off-Peak
2025-02-10 21:33:48.617183,68.65840460296543,Off-Peak
2025-02-10 22:33:48.617183,59.098732522129296,Off-Peak
2025-02-10 23:33:48.617183,95.32081749216357,Off-Peak
2025-02-11 00:33:48.617183,60.74247136643241,Off-Peak
2025-02-11 01:33:48.617183,76.2177694661182,Off-Peak
2025-02-11 02:33:48.617183,68.1547888184855,Off-Peak
2025-02-11 03:33:48.617183,64.4342196436812,Off-Peak
2025-02-11 04:33:48.617183,82.64130003363047,Off-Peak
2025-02-11 05:33:48.617183,98.45533307869911,Off-Peak
2025-02-11 06:33:48.617183,94.67614905639422,Off-Peak
2025-02-11 07:33:48.617183,69.14325280395329,Off-Peak
2025-02-11 08:33:48.617183,83.99850743470247,Off-Peak
2025-02-11 09:33:48.617183,263.6215272794507,Peak
2025-02-11 10:33:48.617183,306.54270054148833,Peak
2025-02-11 11:33:48.617183,209.75268577940895,Peak
2025-02-11 12:33:48.617183,205.01017804972992,Peak
2025-02-11 13:33:48.617183,239.23438915513793,Peak
2025-02-11 14:33:48.617183,253.28895903508808,Peak
2025-02-11 15:33:48.617183,206.0381532238567,Peak
2025-02-11 16:33:48.617183,202.22354578760437,Peak
2025-02-11 17:33:48.617183,220.14725178635368,Peak
2025-02-11 18:33:48.617183,205.759076791965,Peak
2025-02-11 19:33:48.617183,88.805885326794,Off-Peak
2025-02-11 20:33:48.617183,56.863501560207716,Off-Peak
2025-02-11 21:33:48.617183,66.65934254413787,Off-Peak
2025-02-11 22:33:48.617183,58.58007992732078,Off-Peak
2025-02-11 23:33:48.617183,65.75106704232658,Off-Peak
2025-02-12 00:33:48.617183,69.73560328230396,Off-Peak
2025-02-12 01:33:48.617183,57.93194495938828,Off-Peak
